CROPS,CROPS_LABEL,N,P,K,SOIL_PH,CROP_DURATION,TEMP,WATER_REQUIRED,HUMIDITY,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE
wheat,56,118,55,59,6.9,78,24,613,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,56,59,7,77,24,624,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,117,54,58,6.9,79,24,598,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,118,55,59,7,79,24,608,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,55,59,7,77,24,621,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,56,59,7,76,24,627,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,56,59,7,78,24,620,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,117,54,58,6.9,79,24,599,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,55,59,7,78,24,617,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,117,54,58,6.9,80,24,598,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,56,59,7,77,24,625,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,56,59,7,77,24,624,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,55,59,7,78,24,615,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,118,54,59,6.9,78,24,613,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,55,59,7,77,24,618,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,118,54,58,6.9,79,24,604,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,117,54,58,6.9,79,24,605,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,119,56,59,7,77,24,623,55,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
wheat,56,116,54,58,6.9,80,24,593,56,cereals,well-drained soil,rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
maize,28,146,75,67,6.2,108,20,607,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,20,566,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,166,90,89,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,66,6.2,108,19,605,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,152,84,81,6.8,109,26,731,82,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,158,88,87,7,110,27,787,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,66,6.2,108,19,598,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,165,90,89,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,166,90,90,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,107,21,549,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,65,6.2,108,19,602,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,68,6.2,108,21,591,72,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,156,87,86,6.9,110,27,782,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,154,86,84,6.9,110,27,766,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,150,82,77,6.7,109,25,704,80,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,158,88,87,7,110,27,789,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,21,553,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,151,83,79,6.7,109,26,725,81,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,150,82,78,6.7,109,25,713,80,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,76,66,6.2,108,19,607,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.1,108,20,567,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,582,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,155,87,85,6.9,110,27,772,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,160,88,88,7,110,27,790,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,21,553,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,594,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,152,83,79,6.7,109,26,701,81,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,154,86,84,6.9,109,27,763,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,77,70,6.4,109,22,637,73,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,160,89,88,7,110,27,790,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,157,87,86,6.9,110,27,777,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,65,6.2,108,19,602,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,584,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,151,83,80,6.8,109,26,732,82,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,21,553,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,66,6.2,108,19,596,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,160,89,88,7,110,27,794,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,150,81,77,6.6,109,25,686,80,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,20,560,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,76,66,6.2,108,19,604,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,164,90,89,7,110,27,798,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,21,554,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,150,80,73,6.6,109,23,675,77,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,148,76,65,6.2,108,18,594,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,150,81,76,6.6,109,25,673,79,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,151,82,78,6.7,109,25,700,81,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,155,86,84,6.9,109,27,758,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,165,90,89,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,160,89,88,7,110,27,794,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,152,84,81,6.8,109,26,746,83,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,156,87,86,6.9,110,27,781,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,164,89,89,7,110,27,798,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,161,89,88,7,110,27,794,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,78,70,6.4,109,21,643,74,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,167,90,90,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,154,86,84,6.9,110,27,769,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,160,89,88,7,110,27,791,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,163,89,89,7,110,27,797,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,166,90,90,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,155,87,85,6.9,110,27,774,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,148,79,72,6.5,109,23,665,76,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,154,86,84,6.9,110,27,769,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,148,79,73,6.5,109,23,667,76,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,66,6.2,108,20,577,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,161,89,88,7,110,27,792,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,169,90,90,7,110,27,800,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,159,88,87,7,110,27,789,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,159,88,86,7,110,27,780,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,161,89,88,7,110,27,792,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,66,6.2,108,20,580,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,156,87,86,6.9,110,27,778,84,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,584,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,65,6.2,108,19,593,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,148,76,66,6.3,108,19,605,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,152,85,82,6.8,109,26,751,83,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,164,89,89,7,110,27,798,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,592,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,150,83,79,6.7,109,26,722,81,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,160,89,88,7,110,27,794,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,169,90,90,7,110,27,800,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,583,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,67,6.1,108,20,561,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,153,85,82,6.9,109,26,752,83,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,161,89,89,7,110,27,796,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.1,108,20,573,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,162,89,89,7,110,27,797,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,161,89,88,7,110,27,794,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,66,6.2,108,19,601,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.2,108,19,588,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,151,82,78,6.7,109,25,714,81,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,153,85,82,6.8,109,26,752,83,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,162,89,89,7,110,27,797,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,67,6.3,108,20,615,71,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,164,90,89,7,110,27,799,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,146,75,66,6.2,108,19,585,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,149,81,77,6.7,109,25,705,80,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,76,66,6.2,108,19,603,69,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,152,84,82,6.8,109,26,739,83,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,147,75,66,6.1,108,20,564,70,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
maize,28,162,89,88,7,110,27,794,85,millets,red soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,50,6.8,100,29,527,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,532,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,520,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,101,30,535,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,529,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,100,30,534,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,50,6.8,100,29,527,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,529,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,48,50,6.8,100,28,525,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,50,6.8,100,29,527,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,47,49,6.7,100,26,518,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,529,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,528,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,50,6.8,100,29,526,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,533,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,532,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,100,30,534,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.7,100,27,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,100,30,534,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,531,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,540,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,536,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,51,6.9,100,30,534,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,100,30,534,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,47,49,6.7,100,27,520,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,532,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,47,49,6.7,100,26,519,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.7,100,27,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,51,53,7,101,32,541,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,536,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,100,30,534,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,537,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,529,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,48,50,6.8,100,28,526,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,529,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,47,49,6.7,100,26,518,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,520,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,51,52,7,101,31,541,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,537,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,50,6.8,100,29,526,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,532,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,50,6.8,100,29,527,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,524,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,522,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,50,6.8,100,28,523,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,521,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,539,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,528,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,47,49,6.7,100,26,517,94,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,529,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,48,49,6.7,100,27,520,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,532,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,532,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,101,30,535,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,48,50,6.8,100,28,527,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.9,100,30,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,528,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,49,51,6.8,100,29,530,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,70,50,52,6.9,101,31,537,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,68,47,49,6.7,100,26,519,95,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,52,6.9,101,30,535,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
sorghum,43,69,50,51,6.9,100,30,533,96,millets,loamy soil,kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed"
